"Name","Runtime","perception_loss","predict_only","use_prior","prune","N","nrm_loss","percept_loss","train_accuracy","test_accuracy","test_accuracy_prior","test_digit_accuracy","test_explain_accuracy","test_time","train_accuracy_prior","train_digit_accuracy","train_explain_accuracy","epoch_time"
"gallant-sweep-21","7631","log-q","true","false","false","10","17.50934410095215","17.247701009114582","0","0","0","0.5270507885143161","0","7.797775983810425","0","0.5335069547096888","0","68.12766528129578"
"magic-sweep-34","7978","log-q","false","","false","10","417.3328145345052","1.24362055460612","0.96875","0.833984375","0.83203125","0.9903320390731096","0.9456054791808128","7.500021457672119","0.9861111111111112","0.9993055562178292","0.9545139008098178","66.59472227096558"
"rare-sweep-13","7478","log-q","true","","false","10","12.26956409878201","1.1880462732579973","0.9652777777777778","0.8125","0.826171875","0.989941418170929","0","7.597095251083374","0.9791666666666666","0.9989583326710596","0","66.37188172340393"
"fluent-sweep-15","12544","log-q","","","true","10","12.57674174838596","1.6105749540858798","0.9652777777777778","0.787109375","0.802734375","0.9884765706956388","0.9875976648181676","12.237213850021362","0.96875","0.998437500662274","0.9982638888888888","109.3954541683197"
"magic-sweep-18","12219","log-q","false","","true","10","13.492078198326958","1.5136827958954706","0.9826388888888888","0.806640625","0.828125","0.9903320390731096","0.9889648500829936","12.24303412437439","0.9895833333333334","0.9993055562178292","0.9989583326710596","109.7548041343689"
"wobbly-sweep-11","12426","log-q","","","true","10","12.202052116394045","1.4573753277460737","0.9722222222222222","0.85546875","0.861328125","0.992089856415987","0.991601575165987","12.208610773086548","0.9861111111111112","0.9993055529064604","0.998611115747028","110.83703446388245"
"desert-sweep-9","7857","log-q","","","false","10","13.050167507595486","1.5518709354930451","0.9583333333333334","0.83984375","0.84765625","0.9915039148181676","0.9911132901906968","7.608819246292114","0.96875","0.998437500662274","0.997743053568734","73.82723045349121"
"swift-sweep-14","12271","log-q","false","","true","10","13.323598808712427","1.530330843395657","0.9861111111111112","0.8359375","0.849609375","0.990917980670929","0.9903320409357548","12.366360664367676","0.9895833333333334","0.9994791679912144","0.9993055562178292","109.83680725097656"
"fragrant-sweep-23","7605","log-q","true","false","false","10","12.245384693145752","12.023869620429146","0.013888888888888888","0","0","0.6937500089406967","0","7.7520811557769775","0.006944444444444444","0.7079861329661475","0","67.99682927131653"
"spring-sweep-27","7607","log-q","true","false","false","10","14.173718717363146","12.126937919192844","0.006944444444444444","0","0","0.6854492258280516","0","7.726727247238159","0.010416666666666666","0.7024305661519369","0","68.00316095352173"
"icy-sweep-35","7908","log-q","false","","false","10","416.6564636230469","1.241564157936308","0.9583333333333334","0.828125","0.833984375","0.9901367276906968","0.9449218846857548","9.908106565475464","0.9791666666666666","0.9987847242090436","0.9541666739516788","72.03368759155273"
"rare-sweep-32","7867","log-q","false","","false","10","14.843320104810926","1.6869269609451294","0.9236111111111112","0.779296875","0.8125","0.988574231043458","0.9864257927984","7.529715299606323","0.9618055555555556","0.998090277115504","0.9960069557030996","69.00580620765686"
"fearless-sweep-7","11460","log-q","","","false","10","416.2440405951606","1.1801823708746169","0.9513888888888888","0.80078125","0.830078125","0.9903320409357548","0.9448242299258708","11.867274761199951","0.9895833333333334","0.9994791646798452","0.9519097275204128","102.22726273536682"
"fanciful-sweep-33","7635","log-q","false","","false","10","13.874032338460289","1.520163708262973","0.96875","0.822265625","0.845703125","0.9914062544703484","0.9900390654802322","7.528321266174316","0.9861111111111112","0.9989583326710596","0.9979166686534882","66.92401123046875"
"revived-sweep-11","4648","log-q","true","","false","10","12.366604116227892","1.1609495878219604","0.9444444444444444","0.80859375","0.8359375","0.9902343824505806","0","5.543179988861084","0.9861111111111112","0.9987847242090436","0","50.7621374130249"
"sunny-sweep-8","7670","log-q","","","false","10","416.0037417941623","1.2105887201097276","0.9861111111111112","0.822265625","0.841796875","0.9907226618379354","0.9448242280632256","8.63282060623169","0.9895833333333334","0.9991319444444444","0.9552083479033576","69.16743922233582"
"faithful-sweep-12","13641","log-q","","","true","10","12.517404291364882","1.4955522616704304","0.9722222222222222","0.798828125","0.8046875","0.9891601651906968","0.9889648519456388","14.665427684783936","0.9791666666666666","0.9989583326710596","0.9986111091242896","125.01091766357422"
"blooming-sweep-28","7617","log-q","true","false","false","10","11.183758152855766","10.673929373423258","0.010416666666666666","0","0.005859375","0.7332031298428774","0","7.769383192062378","0.006944444444444444","0.7307291759385003","0","68.03748846054077"
"swept-sweep-29","7613","log-q","true","false","false","10","1.346659243106842","1.297328751948145","0.8541666666666666","0.134765625","0.666015625","0.9786132890731096","0","7.699355363845825","0.8888888888888888","0.9934027824136946","0","67.97009754180908"
"worthy-sweep-6","12731","log-q","","","false","10","13.23121123843723","1.5028207567003038","0.9791666666666666","0.8359375","0.845703125","0.9910156391561032","0.990429701283574","12.859411001205444","0.9895833333333334","0.9993055562178292","0.9987847208976746","113.26741671562196"
"sweet-sweep-31","7945","log-q","false","","false","10","13.12600294748942","1.5020231538348727","0.9756944444444444","0.865234375","0.873046875","0.9929687567055224","0.992382824420929","7.530761241912842","0.9826388888888888","0.9989583359824288","0.998611115747028","66.8599328994751"
"prime-sweep-13","12479","log-q","","","true","10","12.980529255337183","1.4990745253033109","0.9826388888888888","0.814453125","0.8203125","0.9892578199505806","0.9891601614654064","12.609006881713867","0.9895833333333334","0.9991319444444444","0.9987847242090436","111.75316047668456"
"classic-sweep-11","7627","log-q","true","","false","10","12.274257289038763","1.1796302927864923","0.9479166666666666","0.84375","0.8671875","0.9925781320780516","0","7.795179605484009","0.9756944444444444","0.9987847208976746","0","68.0749864578247"
"efficient-sweep-14","7607","log-q","true","","false","10","12.302777290344238","1.1095261176427205","0.9618055555555556","0.830078125","0.845703125","0.9911132883280516","0","7.7051897048950195","0.9826388888888888","0.9987847208976746","0","67.88794422149658"
"glowing-sweep-25","7578","log-q","true","false","false","10","9.672459814283584","9.345659838782415","0.07291666666666667","0.01171875","0.02734375","0.8232422024011612","0","7.7185986042022705","0.10416666666666669","0.8607639008098178","0","67.97251176834106"
"lucky-sweep-13","4708","log-q","true","","false","10","12.20214425192939","1.1165151463614569","0.9618055555555556","0.8359375","0.85546875","0.9919921960681676","0","5.168478488922119","0.9826388888888888","0.9991319444444444","0","40.1168794631958"
"fragrant-sweep-14","12467","log-q","","","true","10","12.78294563293457","1.5401757160822551","0.9618055555555556","0.826171875","0.8359375","0.9898437615484","0.989160168915987","12.251945495605469","0.9791666666666666","0.9987847208976746","0.9973958399560716","110.0698766708374"
"stellar-sweep-15","7616","log-q","true","","false","10","12.377899222903782","1.1225260926617515","0.9652777777777778","0.84375","0.8671875","0.9922851622104644","0","7.704123497009277","0.9791666666666666","0.9986111124356588","0","67.9896628856659"
"winter-sweep-24","7623","log-q","true","false","false","10","9.940074761708578","9.038991239335802","0.020833333333333332","0.001953125","0.009765625","0.7848632987588644","0","7.721303701400757","0.03125","0.7868055668142107","0","68.03839302062988"
"wise-sweep-22","7597","log-q","true","false","false","10","20.645920753479004","20.65567864312066","0","0","0","0.3747070385143161","0","7.732656240463257","0","0.3776041716337204","0","67.93598580360413"
"dainty-sweep-15","12449","log-q","false","","true","10","13.02864276038276","1.4907147155867682","0.9652777777777778","0.818359375","0.830078125","0.9901367239654064","0.9895507842302322","12.70973777770996","0.9895833333333334","0.9994791646798452","0.997916665342119","111.90898728370668"
"fallen-sweep-12","4811","log-q","true","","false","10","12.279127491845024","1.065239018864102","0.9826388888888888","0.845703125","0.849609375","0.9915039148181676","0","3.979391574859619","0.9930555555555556","0.9996527797645992","0","40.64595127105713"
"dark-sweep-12","7651","log-q","true","","false","10","12.31365532345242","1.1221227612760332","0.96875","0.83203125","0.845703125","0.9914062581956388","0","7.766392707824707","0.9791666666666666","0.9986111124356588","0","68.50955080986023"
"confused-sweep-17","12486","log-q","false","","true","10","13.468432214525013","1.5075586040814717","0.9791666666666666","0.8359375","0.83984375","0.9910156335681676","0.9905273523181676","12.328122854232788","0.9861111111111112","0.9991319444444444","0.9987847242090436","110.89555239677428"
"rose-sweep-14","4383","log-q","true","","false","10","12.246322207980686","1.0745094650321536","0.9756944444444444","0.841796875","0.853515625","0.9916992243379354","0","3.928171396255493","0.9895833333333334","0.9991319444444444","0","38.594383001327515"
"twilight-sweep-10","7918","log-q","","","false","10","13.72166591220432","1.5383591320779588","0.96875","0.83984375","0.84375","0.9908203240484","0.990429699420929","7.614559888839722","0.9861111111111112","0.9993055529064604","0.9982638855775198","68.18621301651001"
"likely-sweep-15","4602","log-q","true","","false","10","12.276767942640516","1.0980990297264523","0.9583333333333334","0.837890625","0.857421875","0.991503918543458","0","4.03289794921875","0.9861111111111112","0.9993055529064604","0","42.562896490097046"
"peachy-sweep-30","7640","log-q","true","false","false","10","11.24411000145806","10.64507924185859","0.020833333333333332","0.001953125","0.009765625","0.7687500100582838","0","7.802136421203613","0.017361111111111112","0.7744791772630479","0","68.17310571670532"
"likely-sweep-44","8013","log-q","true","false","false","9","21.21891231536865","21.189827537536623","0","0","0","0.11371753364801408","0","8.027099370956421","0","0.10659722313284874","0","72.24849653244019"
"electric-sweep-45","7716","log-q","true","false","false","9","9.65175666809082","10.087530159950257","0.003125","0.0017857142857142857","0.0017857142857142857","0.7443632790020533","0","7.669275283813477","0.015625","0.7567708402872085","0","69.41016864776611"
"young-sweep-24","8249","log-q","","","true","9","8.770359182357788","1.2553212821483613","0.978125","0.8634740267481122","0.8724025981766838","0.9918199913842336","0.9910263419151306","7.638105869293213","0.98125","0.9986111164093018","0.9984375059604644","71.8114824295044"
"sandy-sweep-25","8213","log-q","","","true","9","9.085450696945191","1.4013840913772584","0.9625","0.85","0.8438311696052552","0.990232687337058","0.990773812362126","7.772991895675659","0.965625","0.9975694477558136","0.9973958373069765","85.76454377174377"
"dandy-sweep-50","11618","log-q","false","","false","9","8.639641427993775","1.2616524338722228","0.98125","0.8599025981766837","0.8581168838909694","0.9913239564214434","0.9913239581244332","11.602306604385376","0.98125","0.9989583373069764","0.9989583373069764","103.3791835308075"
"tough-sweep-49","11643","log-q","false","","false","9","391.9278823852539","0.93785060942173","0.990625","0.8339285714285715","0.8285714285714286","0.989285717691694","0.939619415146964","11.807004928588867","0.990625","0.9991319477558136","0.9494791805744172","104.75279688835144"
"comfy-sweep-46","4715","log-q","true","false","false","9","9.363747835159302","9.731442523002624","0.05","0.0017857142857142857","0.0035714285714285713","0.7263438020433698","0","3.9304583072662354","0.05","0.7163194507360459","0","46.70068907737732"
"sunny-sweep-41","4874","log-q","true","false","false","9","10.873221683502198","10.696640872955324","0.009375","0","0","0.6382395437785557","0","4.58512282371521","0.00625","0.6475694477558136","0","39.92307949066162"
"good-sweep-22","8485","log-q","","","true","9","8.758194208145142","1.2647965610027314","0.96875","0.8305194820676531","0.8323051963533674","0.9893939461026872","0.9893939443996974","7.577380657196045","0.978125","0.998784726858139","0.99809028506279","74.93797564506531"
"misty-sweep-28","13730","log-q","false","","true","9","8.788612222671508","1.2246298253536223","0.984375","0.8660714285714286","0.8696428571428572","0.9915674669401986","0.9913690549986705","12.174917221069336","0.9875","0.9993055582046508","0.9991319477558136","120.44409561157228"
"classic-sweep-43","4671","log-q","true","false","false","9","10.975900602340698","10.386458253860472","0.00625","0","0.0017857142857142857","0.620670999799456","0","3.892309427261353","0.003125","0.6414930641651153","0","36.2646849155426"
"trim-sweep-23","8142","log-q","","","true","9","8.614803218841553","1.2326617658138277","0.98125","0.8535714285714285","0.8607142857142858","0.9913690515926906","0.990972227709634","7.640370607376099","0.984375","0.9991319477558136","0.9989583373069764","67.41465735435486"
"still-sweep-24","7832","log-q","true","","false","9","10.802107429504394","0.8299883067607879","0.984375","0.8652597410338265","0.8724025981766838","0.9920184016227722","0","7.751072883605957","0.9875","0.9993055582046508","0","70.76306247711182"
"celestial-sweep-23","7865","log-q","true","","false","9","10.780360889434814","0.8997585594654083","0.96875","0.8555194820676532","0.8564935071127755","0.9904401234218052","0","7.669118165969849","0.98125","0.9989583373069764","0","69.51096868515015"
"fluent-sweep-22","4945","log-q","true","","false","9","10.763085794448852","0.7890088081359863","0.9875","0.8545454553195408","0.8581168838909694","0.9909271342413766","0","4.76734471321106","0.99375","0.9996527791023254","0","40.94066834449768"
"ethereal-sweep-22","7558","log-q","","","false","9","9.26512532234192","1.2354821920394898","0.9875","0.8003246750150408","0.8110389607293266","0.9882124815668378","0.9874188338007246","7.205331087112427","0.9875","0.9993055582046508","0.9993055582046508","61.72338676452637"
"prime-sweep-48","11554","log-q","false","","false","9","388.62519989013674","0.9999966353178024","0.978125","0.8019480534962246","0.8144480534962245","0.9877074411937168","0.9379509449005128","11.666025400161743","0.984375","0.9991319477558136","0.9479166865348816","103.42351508140564"
"warm-sweep-46","11525","log-q","false","","false","9","9.377724123001098","1.2408021926879882","0.9875","0.8142857142857143","0.8188311696052551","0.9885461807250976","0.9882936562810626","11.702571392059326","0.9875","0.9993055582046508","0.9993055582046508","103.1372709274292"
"youthful-sweep-25","11502","log-q","","","false","9","396.059196472168","0.8894150614738464","0.9875","0.8759740267481123","0.886688312462398","0.992812054497855","0.94424604007176","11.667078018188477","0.99375","0.9993055582046508","0.9491319566965104","103.04255247116087"
"grateful-sweep-47","11538","log-q","false","","false","9","8.717577052116393","1.252905148267746","0.971875","0.7956168838909694","0.8045454553195408","0.9872565031051636","0.986958886895861","11.62146282196045","0.978125","0.9984375059604644","0.9980902820825576","103.29119348526"
"swift-sweep-22","7801","log-q","true","","false","9","10.688200569152832","0.8856787562370301","0.984375","0.8599025981766837","0.861688312462398","0.9910263385091508","0","7.693247079849243","0.9875","0.9993055582046508","0","69.46031069755554"
"lemon-sweep-25","8629","log-q","true","","false","9","10.820151329040527","0.8400076329708099","0.990625","0.8589285714285714","0.8714285714285714","0.992261907032558","0","9.4276123046875","0.990625","0.9994791686534882","0","77.45270895957947"
"dutiful-sweep-26","12566","log-q","false","","true","9","8.861339378356934","1.1826617300510407","0.9875","0.8545454553195408","0.8581168838909694","0.9908279282706124","0.9906295146260944","12.348251581192017","0.99375","0.9993055582046508","0.9989583373069764","114.61199522018433"
"noble-sweep-24","11512","log-q","","","false","9","393.2876281738281","0.94791639149189","0.98125","0.849188312462398","0.8527597410338266","0.9908279282706124","0.9415674686431884","11.703908443450928","0.984375","0.998784726858139","0.947743073105812","103.16888451576231"
"brisk-sweep-42","4730","log-q","true","false","false","9","21.291258525848388","21.217606258392333","0","0","0","0.10058622030275208","0","3.9578449726104736","0","0.09618055634200572","0","39.65910983085632"
"spring-sweep-27","12681","log-q","false","","true","9","8.439163613319398","1.2821909129619598","0.975","0.8306818178721836","0.839610389300755","0.9898989966937474","0.9893037608691624","12.356421709060667","0.98125","0.9986111164093018","0.9982638955116272","114.1960859298706"
"polished-sweep-21","8247","log-q","","","true","9","9.189596891403198","1.2151610612869264","0.984375","0.8420454553195409","0.8474025981766837","0.99053031035832","0.9900342839104788","7.71391749382019","0.9875","0.9993055582046508","0.9991319477558136","73.64561891555786"
"crimson-sweep-48","4653","log-q","true","false","false","9","11.522294807434085","10.600836896896364","0.009375","0.0017857142857142857","0.010714285714285714","0.7760461824280875","0","5.01736855506897","0.021875","0.7883680671453476","0","40.46160268783569"
"stoic-sweep-47","4563","log-q","true","false","false","9","19.55526638031006","19.489225482940675","0","0","0","0.32421537126813615","0","3.941803455352783","0","0.31406250447034834","0","51.349689245224"
"happy-sweep-21","4812","log-q","true","","false","9","10.894058656692504","0.9250455111265182","0.971875","0.860876624924796","0.8634740267481122","0.9914231675011772","0","3.924823045730591","0.984375","0.998784726858139","0","40.74341082572937"
"proud-sweep-21","7720","log-q","","","false","9","8.771361565589904","1.2591355204582215","0.984375","0.8519480534962245","0.8519480534962245","0.9906836288315908","0.9905844228608268","7.372919321060181","0.984375","0.998784726858139","0.998784726858139","70.5009217262268"
"vibrant-sweep-25","12533","log-q","false","","true","9","8.7448974609375","1.1565136462450027","0.990625","0.8410714285714286","0.8517857142857143","0.9907738140651158","0.9900793654578072","12.161905765533447","0.99375","0.9996527791023254","0.9994791686534882","112.9450101852417"
"leafy-sweep-25","4833","log-q","true","","false","9","10.71459403038025","0.8287060290575028","0.975","0.8295454553195408","0.8438311696052552","0.9900342788015092","0","3.934659957885742","0.984375","0.9991319477558136","0","42.8481764793396"
"electric-sweep-23","4694","log-q","true","","false","9","10.747224807739258","0.8033812493085861","0.98125","0.8678571428571429","0.8714285714285714","0.9923611095973424","0","3.9454402923583984","0.990625","0.9994791686534882","0","54.07715845108032"
"floral-sweep-23","7950","log-q","","","false","9","9.241376638412476","1.2158112704753876","0.99375","0.8357142857142857","0.8428571428571429","0.9893849219594684","0.9889880980764116","8.175879955291748","0.99375","0.9993055582046508","0.9993055582046508","66.83126711845398"
"lilac-sweep-21","7843","log-q","true","","false","9","10.830537223815918","0.8721831321716309","0.9875","0.8259740267481123","0.8259740267481123","0.9891414199556624","0","7.79980731010437","0.9875","0.9989583373069764","0","71.01440286636353"
"celestial-sweep-24","4665","log-q","true","","false","9","10.798035144805908","0.8592938959598542","0.978125","0.8410714285714286","0.8464285714285714","0.990773812362126","0","3.94253134727478","0.98125","0.9986111164093018","0","38.72079563140869"
"fluent-sweep-50","4788","log-q","true","false","false","9","21.208213329315186","21.171144580841062","0","0","0","0.10296717264822552","0","4.038134336471558","0","0.1097222227603197","0","51.10835790634155"
"playful-sweep-49","4419","log-q","true","false","false","9","0","160.6053123474121","0","0","0","0.09822330474853516","0","5.575928449630737","0","0.10052083432674408","0","40.21362090110779"
"swept-sweep-24","12323","log-q","false","","true","9","8.705094981193543","1.2002512246370316","0.9875","0.8589285714285714","0.8660714285714286","0.9913690515926906","0.9911706396511624","12.190534830093384","0.9875","0.9993055582046508","0.9993055582046508","111.4130835533142"
"skilled-sweep-26","8030","log-q","true","","false","8","9.420887615369711","0.6500283790671307","0.9945652173913044","0.8625","0.86875","0.99091796875","0","7.676913261413574","0.9972826086956522","0.9998301630434784","0","71.25660610198975"
"woven-sweep-60","7888","log-q","true","false","false","8","6.883778530618419","5.599546245906664","0.1766304347826087","0.0265625","0.0578125","0.8392578125","0","7.7099761962890625","0.19293478260869565","0.8422214673913043","0","71.21325063705444"
"devout-sweep-29","8301","log-q","","","true","8","5.767279293226159","1.0006061766458594","0.9836956521739132","0.8765625","0.878125","0.99140625","0.99140625","8.46494746208191","0.9864130434782608","0.9988111413043478","0.998641304347826","72.38019061088562"
"young-sweep-30","7719","log-q","","","false","8","373.26249628481656","0.8410253291544707","0.9782608695652174","0.8546875","0.8609375","0.98994140625","0.933203125","7.923484802246094","0.9755434782608696","0.9984714673913044","0.9422554347826086","77.6628201007843"
"rich-sweep-28","8240","log-q","","","true","8","5.990764928900677","1.028048593065013","0.9836956521739132","0.8453125","0.846875","0.98837890625","0.98837890625","7.532813310623169","0.9864130434782608","0.9991508152173914","0.9989809782608696","76.74713349342346"
"dulcet-sweep-55","12486","log-q","false","","true","8","6.111353563225788","1.007409754006759","0.9864130434782608","0.8796875","0.878125","0.9916015625","0.9916015625","11.86189103126526","0.9891304347826086","0.9993206521739132","0.9991508152173914","111.55066847801208"
"legendary-sweep-52","13033","log-q","false","","true","8","5.60265122289243","0.9342277879300324","0.9945652173913044","0.8734375","0.8765625","0.99130859375","0.991015625","12.362894773483276","0.9972826086956522","0.9998301630434784","0.9996603260869564","117.32154130935668"
"apricot-sweep-51","12368","log-q","false","","true","8","5.705071345619533","0.964736598989238","0.9918478260869564","0.8484375","0.85","0.9896484375","0.989453125","11.883990049362184","0.9945652173913044","0.9996603260869564","0.9994904891304348","111.34513831138612"
"rich-sweep-55","11515","log-q","false","","false","8","374.8791132387907","0.7404440252677255","0.9891304347826086","0.884375","0.8828125","0.99150390625","0.9349609375","11.504823207855225","0.9891304347826086","0.9993206521739132","0.9429347826086956","103.2322027683258"
"copper-sweep-59","4747","log-q","true","false","false","8","9.231750052908192","8.840138248775316","0.010869565217391304","0.0046875","0.021875","0.765234375","0","3.847895383834839","0.021739130434782608","0.7736073369565217","0","40.00763535499573"
"curious-sweep-56","4603","log-q","true","false","false","8","7.585305877353834","7.236678247866423","0.0625","0.0015625","0.0015625","0.57216796875","0","4.629471302032471","0.057065217391304345","0.6120923913043478","0","43.0986430644989"
"sparkling-sweep-51","7733","log-q","false","","false","8","6.15764045715332","1.0072912936625271","0.9918478260869564","0.8484375","0.853125","0.98994140625","0.989453125","7.204717397689819","0.9918478260869564","0.9994904891304348","0.9994904891304348","67.22456240653992"
"morning-sweep-28","7792","log-q","","","false","8","373.0551598590353","0.7489719572274581","0.9891304347826086","0.871875","0.8765625","0.9916015625","0.93818359375","7.170323133468628","0.9945652173913044","0.9996603260869564","0.942764945652174","78.32574486732483"
"colorful-sweep-53","11558","log-q","false","","false","8","369.86324011761207","0.7207066753636235","0.9809782608695652","0.86875","0.8734375","0.99091796875","0.9359375","11.507330417633057","0.9891304347826086","0.9993206521739132","0.942764945652174","103.47838926315308"
"fast-sweep-26","7554","log-q","","","false","8","6.320675663326098","1.0459373800650886","0.9864130434782608","0.896875","0.8953125","0.99296875","0.99306640625","7.228997468948364","0.9864130434782608","0.9991508152173914","0.9991508152173914","67.58936381340027"
"neat-sweep-27","8590","log-q","true","","false","8","9.507955592611562","0.7050397992134094","0.9891304347826086","0.8265625","0.8328125","0.98759765625","0","9.272485733032228","0.9918478260869564","0.9994904891304348","0","78.1911633014679"
"fine-sweep-57","4760","log-q","true","false","false","8","18.77676300380541","18.99098893870478","0","0","0","0.098828125","0","5.258452653884888","0","0.10088315217391304","0","42.53583002090454"
"rosy-sweep-54","7991","log-q","true","false","false","8","7.892501996911091","8.844951712566873","0.0625","0.0015625","0.009375","0.71318359375","0","7.724202394485474","0.05434782608695652","0.7231657608695652","0","72.58331298828125"
"earthy-sweep-55","4823","log-q","true","false","false","8","9.485901666724164","8.807483196258545","0.024456521739130436","0","0.0015625","0.6416015625","0","4.613265514373779","0.02717391304347826","0.6479279891304348","0","40.67225742340088"
"dazzling-sweep-28","7968","log-q","true","","false","8","9.433231436687969","0.6482006415076877","0.9918478260869564","0.8703125","0.8703125","0.99130859375","0","7.694678783416748","1","1","0","71.25667119026184"
"cosmic-sweep-110","8069","log-q","true","false","false","8","7.1184372694596","7.805239096931789","0.043478260869565216","0.0046875","0.009375","0.71787109375","0","7.778337240219116","0.057065217391304345","0.7228260869565217","0","73.299809217453"
"expert-sweep-30","8525","log-q","true","","false","8","9.430522960165272","0.644748752531798","0.9864130434782608","0.8671875","0.86875","0.99111328125","0","7.642198801040649","0.9918478260869564","0.9994904891304348","0","78.43773603439331"
"spring-sweep-26","13816","log-q","","","true","8","5.744402864704961","1.006138283273448","0.9864130434782608","0.8828125","0.88125","0.991796875","0.9919921875","12.15251088142395","0.9864130434782608","0.9991508152173914","0.9991508152173914","122.53521203994752"
"blooming-sweep-54","11629","log-q","false","","false","8","372.1538032863451","0.7866129071816154","0.9809782608695652","0.853125","0.85625","0.98935546875","0.936328125","11.565735340118408","0.9836956521739132","0.9989809782608696","0.9424252717391304","104.07394790649414"
"denim-sweep-26","4898","log-q","true","","false","8","9.437492577925973","0.6554888746012812","0.9918478260869564","0.88125","0.8875","0.9923828125","0","5.760224342346191","0.9945652173913044","0.9996603260869564","0","37.28692984580994"
"wandering-sweep-29","8812","log-q","true","","false","8","9.422080910724144","0.6761692580969437","0.9864130434782608","0.88125","0.878125","0.99130859375","0","7.726488351821899","0.9891304347826086","0.9993206521739132","0","78.98942494392395"
"blooming-sweep-28","7872","log-q","true","","false","8","9.424598154814348","0.6330690124760503","0.9945652173913044","0.871875","0.875","0.99111328125","0","7.6501970291137695","0.9972826086956522","0.9998301630434784","0","70.76934814453125"
"snowy-sweep-58","4763","log-q","true","false","false","8","5.979321624921716","6.028732175412386","0.17119565217391303","0.046875","0.0921875","0.867578125","0","5.949167251586914","0.1956521739130435","0.8620923913043478","0","41.62350416183472"
"fancy-sweep-29","7910","log-q","","","false","8","374.05749777088994","0.7382103178812109","0.9891304347826086","0.884375","0.8828125","0.99140625","0.93525390625","8.11102294921875","0.9918478260869564","0.9994904891304348","0.9449728260869564","63.656110763549805"
"lemon-sweep-30","8004","log-q","true","","false","8","9.354707593503203","0.6219974056534145","0.9972826086956522","0.8328125","0.8484375","0.98955078125","0","7.714608669281006","1","1","0","71.85142612457275"
"logical-sweep-52","8408","log-q","true","false","false","8","0.39527785405516624","0.3569237749375727","0.9592391304347826","0.396875","0.8140625","0.98671875","0","7.4930126667022705","0.9809782608695652","0.9988111413043478","0","73.35801267623901"
"dauntless-sweep-53","12600","log-q","false","","true","8","5.8626399247542675","1.0003408271333445","0.9864130434782608","0.8890625","0.8890625","0.99228515625","0.9923828125","12.12861704826355","0.9891304347826086","0.9993206521739132","0.9991508152173914","114.65333008766174"
"fluent-sweep-27","8014","log-q","","","true","8","5.793228066485861","1.0476447758467302","0.9809782608695652","0.846875","0.853125","0.98974609375","0.98935546875","8.048305034637451","0.9836956521739132","0.9989809782608696","0.9988111413043478","73.06585621833801"
"daily-sweep-29","8669","log-q","true","","false","8","9.476994265680728","0.6789581620174906","0.9836956521739132","0.853125","0.8609375","0.9904296875","0","9.320327520370483","0.9891304347826086","0.9989809782608696","0","77.26716256141663"
"solar-sweep-53","7881","log-q","true","false","false","8","18.686934263809867","19.232798949531887","0","0","0","0.1037109375","0","7.604210376739502","0","0.09901494565217392","0","70.92113280296326"
"drawn-sweep-52","8032","log-q","false","","false","8","6.179755065752112","0.986048708791318","0.9918478260869564","0.88125","0.88125","0.991796875","0.991796875","7.207580089569092","0.9918478260869564","0.9994904891304348","0.9994904891304348","67.38097143173218"
"hearty-sweep-27","7807","log-q","","","false","8","6.09567343670389","0.9784712454547052","0.9945652173913044","0.846875","0.8515625","0.9900390625","0.98955078125","7.316865682601929","0.9945652173913044","0.9996603260869564","0.9996603260869564","69.79593634605408"
"brisk-sweep-30","8233","log-q","","","true","8","5.906408185544222","1.0720005657361902","0.9809782608695652","0.8359375","0.8390625","0.98896484375","0.98876953125","7.631070613861084","0.9809782608695652","0.9988111413043478","0.9988111413043478","67.66965222358704"
"feasible-sweep-27","4986","log-q","true","","false","8","9.42485062972359","0.7208086718683657","0.9782608695652174","0.86875","0.871875","0.99072265625","0","5.778935194015503","0.9809782608695652","0.9988111413043478","0","42.698569774627686"
"pious-sweep-54","13442","log-q","false","","true","8","5.950267086858335","1.178863753443179","0.9538043478260868","0.84375","0.8484375","0.98828125","0.987890625","14.117207765579224","0.9592391304347826","0.9971127717391304","0.9967730978260868","120.8282721042633"
"firm-sweep-43","11692","log-q","false","","false","7","3.871272664803725","0.9132731098395128","0.9831730769230768","0.865555555290646","0.8641666664017571","0.989503996902042","0.9895039982265896","11.281899452209473","0.9855769230769232","0.9989697841497568","0.9987980815080496","105.36841893196106"
"rich-sweep-19","4987","log-q","true","","false","7","8.136264287508451","0.590400904417038","0.9903846153846154","0.8886111113760207","0.8872222224871318","0.9911508202552796","0","4.803958892822266","0.9927884615384616","0.9994848920748785","0","49.93621873855591"
"driven-sweep-20","8479","log-q","false","","true","7","4.025346251634451","0.8556922788803394","0.9879807692307692","0.8569444444444444","0.8583333333333333","0.9888889180289374","0.9887897120581732","9.058263301849363","0.9951923076923076","0.9996565947165856","0.999141486791464","69.9165563583374"
"logical-sweep-17","8264","log-q","","","true","7","3.6613711485495934","0.8837552299866309","0.9807692307692308","0.8727777785725064","0.8713888896836175","0.989821457862854","0.989821457862854","7.224734544754028","0.9855769230769232","0.9989697841497568","0.9986263788663424","72.4100112915039"
